id,airline,flight_number,departure_airport,arrival_airport,departure_time,arrival_time,departure_gate,arrival_gate
36742,AA,1289,SFO,DFW,2024-07-11 06:42:00,2024-07-11 12:11:00,A34,D28
36743,B6,16,SFO,JFK,2024-07-11 06:44:00,2024-07-11 14:59:00,D41,C33
36744,DL,854,SFO,DTW,2024-07-11 06:43:00,2024-07-11 14:03:00,E48,D28
36745,AA,1294,LAX,SFO,2024-07-11 09:32:00,2024-07-11 11:06:00,C17,E19
36746,VX,922,SFO,LAX,2024-07-11 06:46:00,2024-07-11 08:08:00,E14,E11
36747,UA,1060,RDU,SFO,2024-07-11 06:57:00,2024-07-11 09:22:00,E12,A31
36748,B6,434,SFO,BOS,2024-07-11 06:59:00,2024-07-11 15:15:00,B6,B9
36749,VX,751,SEA,SFO,2024-07-11 07:02:00,2024-07-11 09:00:00,A24,C21
36750,OO,6260,JAC,SFO,2024-07-11 06:54:00,2024-07-11 08:10:00,D19,B27
36751,AS,222,SEA,SFO,2024-07-11 07:09:00,2024-07-11 09:10:00,B46,E16
36752,OO,6369,TUS,SFO,2024-07-11 07:10:00,2024-07-11 09:13:00,C44,B28
36753,UA,1417,HNL,SFO,2024-07-11 07:24:00,2024-07-11 15:34:00,D32,E11
36754,VX,11,JFK,SFO,2024-07-11 07:24:00,2024-07-11 10:35:00,D50,D27
36755,VX,950,SFO,SAN,2024-07-11 07:24:00,2024-07-11 08:49:00,A44,A19
36756,WN,4357,SNA,SFO,2024-07-11 07:40:00,2024-07-11 08:50:00,C10,B22
36757,AA,242,SFO,ORD,2024-07-11 08:24:00,2024-07-11 14:30:00,A29,A15
36758,VX,1930,SFO,LAX,2024-07-11 07:56:00,2024-07-11 09:14:00,B43,E8
36759,VX,1,SFO,DCA,2024-07-11 07:59:00,2024-07-11 15:59:00,B36,B9
36760,VX,201,ORD,SFO,2024-07-11 08:03:00,2024-07-11 10:38:00,A44,B3
36761,VX,713,DAL,SFO,2024-07-11 07:56:00,2024-07-11 09:36:00,A42,D6
36762,UA,1754,FLL,SFO,2024-07-11 07:53:00,2024-07-11 10:44:00,B5,D9
36763,UA,834,LAS,SFO,2024-07-11 07:58:00,2024-07-11 09:33:00,A21,D3
36764,OO,5539,SFO,SLC,2024-07-11 08:10:00,2024-07-11 10:59:00,C39,D32
36765,WN,1366,DEN,SFO,2024-07-11 08:20:00,2024-07-11 09:49:00,E19,A19
36766,UA,492,IAD,SFO,2024-07-11 08:48:00,2024-07-11 11:14:00,A13,D6
36767,UA,1662,DCA,SFO,2024-07-11 08:44:00,2024-07-11 11:32:00,D45,A11
36768,OO,5613,SFO,BFL,2024-07-11 08:24:00,2024-07-11 09:31:00,E44,C40
36769,OO,5456,SFO,ONT,2024-07-11 08:27:00,2024-07-11 10:00:00,E36,E27
36770,UA,205,SFO,PDX,2024-07-11 08:35:00,2024-07-11 10:18:00,A4,A1
36771,DL,745,DTW,SFO,2024-07-11 08:29:00,2024-07-11 10:27:00,D24,C33
36772,OO,5632,SFO,EUG,2024-07-11 08:32:00,2024-07-11 10:08:00,C40,D28
36773,UA,1673,BOS,SFO,2024-07-11 08:59:00,2024-07-11 12:24:00,E6,C39
36774,OO,5435,ONT,SFO,2024-07-11 09:33:00,2024-07-11 10:57:00,E28,D49
36775,UA,1073,SEA,SFO,2024-07-11 09:04:00,2024-07-11 11:05:00,E33,E11
36776,OO,6382,SFO,BOI,2024-07-11 08:46:00,2024-07-11 11:21:00,A1,A8
36777,OO,6380,SBA,SFO,2024-07-11 08:40:00,2024-07-11 09:41:00,D2,E11
36778,VX,1935,LAX,SFO,2024-07-11 08:56:00,2024-07-11 10:04:00,B46,A16
36779,OO,6260,SFO,SAN,2024-07-11 08:56:00,2024-07-11 10:33:00,E45,C41
36780,AS,311,SFO,SEA,2024-07-11 09:00:00,2024-07-11 10:57:00,A49,A40
36781,WN,3986,LAX,SFO,2024-07-11 09:04:00,2024-07-11 10:11:00,A43,A16
36782,UA,1912,IAH,SFO,2024-07-11 09:43:00,2024-07-11 11:36:00,E49,E23
36783,VX,22,SFO,JFK,2024-07-11 09:11:00,2024-07-11 17:27:00,D41,A10
36784,WN,3993,SAN,SFO,2024-07-11 09:17:00,2024-07-11 10:42:00,A47,D21
36785,WN,1746,SFO,MDW,2024-07-11 09:21:00,2024-07-11 15:18:00,C34,A15
36786,VX,710,SFO,DAL,2024-07-11 09:46:00,2024-07-11 15:05:00,D42,B38
36787,VX,953,SAN,SFO,2024-07-11 09:35:00,2024-07-11 11:00:00,E22,A44
36788,WN,4357,SFO,LAS,2024-07-11 09:43:00,2024-07-11 11:02:00,B1,B24
36789,DL,2559,SFO,ATL,2024-07-11 09:49:00,2024-07-11 17:05:00,B14,B28
36790,UA,1076,DFW,SFO,2024-07-11 09:50:00,2024-07-11 11:28:00,E8,D5
36791,OO,5603,PHX,SFO,2024-07-11 09:59:00,2024-07-11 11:53:00,E18,A15
36792,AS,303,SFO,SEA,2024-07-11 10:01:00,2024-07-11 12:04:00,A17,E20
36793,UA,1721,SFO,KOA,2024-07-11 10:13:00,2024-07-11 12:20:00,D24,C41
36794,WN,1052,DAL,SFO,2024-07-11 10:11:00,2024-07-11 11:46:00,D35,A46
36795,OO,4461,SFO,SLC,2024-07-11 10:15:00,2024-07-11 12:49:00,E10,D44
36796,OO,6197,BUR,SFO,2024-07-11 10:35:00,2024-07-11 11:47:00,C37,D16
36797,OO,5538,MFR,SFO,2024-07-11 10:28:00,2024-07-11 11:45:00,A24,C22
36798,UA,294,SFO,DFW,2024-07-11 10:39:00,2024-07-11 16:14:00,E3,C2
36799,B6,577,FLL,SFO,2024-07-11 10:35:00,2024-07-11 13:19:00,D30,A49
36800,WN,1366,SFO,LAS,2024-07-11 10:42:00,2024-07-11 12:09:00,B34,A20
36801,OO,6267,SFO,MRY,2024-07-11 10:40:00,2024-07-11 11:29:00,E8,A14
36802,OO,6404,EUG,SFO,2024-07-11 10:44:00,2024-07-11 12:13:00,A14,C43
36803,WN,2221,LAX,SFO,2024-07-11 10:44:00,2024-07-11 11:56:00,C40,B6
36804,AA,259,DFW,SFO,2024-07-11 10:58:00,2024-07-11 12:45:00,D47,D39
36805,OO,6238,ACV,SFO,2024-07-11 11:53:00,2024-07-11 12:54:00,E7,C28
36806,UA,1725,SFO,OGG,2024-07-11 11:50:00,2024-07-11 14:01:00,B14,D47
36807,UA,2000,SFO,PHX,2024-07-11 11:47:00,2024-07-11 13:41:00,B48,A37
36808,OO,5207,SNA,SFO,2024-07-11 12:02:00,2024-07-11 13:25:00,D37,A2
36809,VX,218,SFO,AUS,2024-07-11 11:33:00,2024-07-11 16:55:00,A20,E23
36810,AS,306,SEA,SFO,2024-07-11 11:33:00,2024-07-11 13:43:00,C29,A27
36811,DL,1151,MSP,SFO,2024-07-11 11:44:00,2024-07-11 13:37:00,D28,D36
36812,AA,2207,SFO,DFW,2024-07-11 11:57:00,2024-07-11 17:20:00,D23,C14
36813,AA,1203,LAX,SFO,2024-07-11 12:04:00,2024-07-11 13:20:00,D28,B1
36814,VX,954,SFO,SAN,2024-07-11 12:06:00,2024-07-11 13:33:00,A35,A21
36815,AA,193,ORD,SFO,2024-07-11 12:06:00,2024-07-11 14:42:00,C10,D18
36816,DL,430,JFK,SFO,2024-07-11 12:03:00,2024-07-11 15:20:00,C21,C44
36817,UA,1060,SFO,IAH,2024-07-11 12:16:00,2024-07-11 18:02:00,A31,C19
36818,OO,5266,RNO,SFO,2024-07-11 12:14:00,2024-07-11 13:26:00,B44,A29
36819,VX,1178,SAN,SFO,2024-07-11 12:11:00,2024-07-11 13:41:00,B20,B16
36820,UA,1723,PDX,SFO,2024-07-11 12:24:00,2024-07-11 14:08:00,C50,E43
36821,WN,1052,SFO,LAS,2024-07-11 12:35:00,2024-07-11 14:02:00,D21,B26
36822,OO,6493,SFO,MFR,2024-07-11 12:39:00,2024-07-11 13:56:00,B4,B37
36823,UA,637,SFO,JFK,2024-07-11 12:51:00,2024-07-11 21:23:00,C9,D27
36824,OO,6406,EUG,SFO,2024-07-11 12:48:00,2024-07-11 14:25:00,A45,D28
36825,AS,381,SFO,PDX,2024-07-11 12:51:00,2024-07-11 14:37:00,B41,D3
36826,UA,1273,SFO,OGG,2024-07-11 14:13:00,2024-07-11 16:38:00,A50,A50
36827,UA,492,SFO,ORD,2024-07-11 12:59:00,2024-07-11 18:52:00,D38,D37
36828,DL,2375,SFO,SLC,2024-07-11 12:56:00,2024-07-11 15:41:00,E4,E22
36829,UA,1796,SFO,IAD,2024-07-11 12:58:00,2024-07-11 21:03:00,B1,C12
36830,UA,317,SNA,SFO,2024-07-11 13:24:00,2024-07-11 14:35:00,C33,A36
36831,VX,928,SFO,LAX,2024-07-11 13:19:00,2024-07-11 14:30:00,B48,C2
36832,OO,5504,MFR,SFO,2024-07-11 13:24:00,2024-07-11 14:49:00,A4,E11
36833,OO,6530,SEA,SFO,2024-07-11 13:41:00,2024-07-11 16:00:00,C11,B50
36834,VX,910,SFO,LAS,2024-07-11 13:34:00,2024-07-11 14:55:00,A8,A41
36835,OO,6282,MSO,SFO,2024-07-11 13:41:00,2024-07-11 14:53:00,C15,D40
36836,DL,1880,ATL,SFO,2024-07-11 13:46:00,2024-07-11 15:39:00,D24,E15
36837,OO,5543,SFO,BOI,2024-07-11 13:34:00,2024-07-11 16:08:00,C17,C43
36838,OO,4976,SBA,SFO,2024-07-11 13:40:00,2024-07-11 14:44:00,A16,B26
36839,UA,241,ORD,SFO,2024-07-11 13:39:00,2024-07-11 16:23:00,A10,E32
36840,HA,12,HNL,SFO,2024-07-11 13:58:00,2024-07-11 22:09:00,E42,D41
36841,VX,929,LAX,SFO,2024-07-11 13:58:00,2024-07-11 15:06:00,B46,A42
36842,WN,2134,SFO,PHX,2024-07-11 14:06:00,2024-07-11 15:54:00,A15,B21
36843,UA,257,JFK,SFO,2024-07-11 13:59:00,2024-07-11 17:12:00,E9,C38
36844,AA,931,SFO,MIA,2024-07-11 14:09:00,2024-07-11 22:40:00,B22,E19
36845,OO,6360,SMX,SFO,2024-07-11 14:12:00,2024-07-11 15:08:00,E29,E40
36846,VX,959,SAN,SFO,2024-07-11 14:34:00,2024-07-11 15:55:00,D39,A26
36847,AA,1143,SFO,LAX,2024-07-11 14:21:00,2024-07-11 15:52:00,B24,A43
36848,OO,5401,PSC,SFO,2024-07-11 14:35:00,2024-07-11 16:23:00,E40,C19
36849,VX,1178,SFO,EWR,2024-07-11 15:01:00,2024-07-11 22:52:00,E50,D17
36850,VX,90,SFO,IAD,2024-07-11 14:45:00,2024-07-11 22:31:00,C31,A8
36851,UA,1523,BOS,SFO,2024-07-11 15:27:00,2024-07-11 18:39:00,C49,E3
36852,UA,1970,SEA,SFO,2024-07-11 14:53:00,2024-07-11 17:05:00,B38,A3
36853,VX,908,SFO,LAS,2024-07-11 14:57:00,2024-07-11 16:24:00,B17,A35
36854,OO,6383,SFO,LAS,2024-07-11 15:00:00,2024-07-11 16:30:00,C29,D22
36855,UA,429,DEN,SFO,2024-07-11 15:07:00,2024-07-11 16:40:00,B20,B2
36856,OO,6274,MSP,SFO,2024-07-11 15:07:00,2024-07-11 17:22:00,B2,D4
36857,WN,3989,SFO,LAX,2024-07-11 15:25:00,2024-07-11 16:50:00,A1,D12
36858,UA,510,JFK,SFO,2024-07-11 15:24:00,2024-07-11 18:44:00,D43,B41
36859,UA,317,SFO,IND,2024-07-11 15:38:00,2024-07-11 22:38:00,A16,C27
36860,WN,1689,STL,SFO,2024-07-11 15:46:00,2024-07-11 18:02:00,A24,D5
36861,OO,6476,SFO,MFR,2024-07-11 15:46:00,2024-07-11 17:04:00,C34,C32
36862,UA,1930,SFO,IAD,2024-07-11 16:03:00,2024-07-12 00:15:00,E15,C12
36863,UA,525,SFO,LAS,2024-07-11 15:56:00,2024-07-11 17:23:00,A14,A27
36864,UA,72,SFO,LAX,2024-07-11 16:08:00,2024-07-11 17:27:00,D25,A49
36865,DL,415,JFK,SFO,2024-07-11 16:27:00,2024-07-11 19:55:00,C3,E9
36866,DL,1880,SFO,ATL,2024-07-11 16:40:00,2024-07-12 00:25:00,A9,A9
36867,OO,5655,PDX,SFO,2024-07-11 16:34:00,2024-07-11 18:23:00,C40,E3
36868,OO,5484,SFO,SUN,2024-07-11 16:34:00,2024-07-11 19:26:00,D17,D25
36869,F9,1358,SFO,PHX,2024-07-11 17:53:00,2024-07-11 19:51:00,D31,E44
36870,B6,2589,LAS,SFO,2024-07-11 16:40:00,2024-07-11 18:06:00,D35,D16
36871,OO,4976,SFO,STL,2024-07-11 17:25:00,2024-07-11 23:10:00,B21,E21
36872,AA,547,SFO,PHX,2024-07-11 16:57:00,2024-07-11 19:01:00,E17,B44
36873,OO,6418,SFO,SLC,2024-07-11 17:44:00,2024-07-11 20:27:00,C33,A26
36874,OO,5302,SMF,SFO,2024-07-11 17:23:00,2024-07-11 18:06:00,A23,C43
36875,VX,960,SFO,SAN,2024-07-11 17:35:00,2024-07-11 19:00:00,C33,C5
36876,WN,3997,SFO,LAX,2024-07-11 17:34:00,2024-07-11 18:54:00,B17,B22
36877,UA,1705,ORD,SFO,2024-07-11 17:49:00,2024-07-11 20:35:00,D31,E30
36878,UA,331,SFO,DEN,2024-07-11 17:35:00,2024-07-11 20:58:00,D30,B13
36879,OO,6356,SBA,SFO,2024-07-11 17:50:00,2024-07-11 19:04:00,C9,E16
36880,UA,580,SFO,PDX,2024-07-11 17:52:00,2024-07-11 19:31:00,E1,B4
36881,UA,1970,SFO,ORD,2024-07-11 18:03:00,2024-07-11 23:50:00,A47,E16
36882,OO,5523,SNA,SFO,2024-07-11 19:02:00,2024-07-11 20:15:00,B30,C17
36883,AA,177,JFK,SFO,2024-07-11 17:56:00,2024-07-11 21:23:00,C27,A34
36884,AA,1799,CLT,SFO,2024-07-11 18:05:00,2024-07-11 20:28:00,A4,E3
36885,UA,1907,BOS,SFO,2024-07-11 18:15:00,2024-07-11 21:38:00,D46,C2
36886,UA,664,PHL,SFO,2024-07-11 18:03:00,2024-07-11 21:02:00,C11,B23
36887,AS,385,SFO,SEA,2024-07-11 18:23:00,2024-07-11 20:19:00,D16,D39
36888,UA,371,SEA,SFO,2024-07-11 18:45:00,2024-07-11 20:56:00,A35,C43
36889,B6,188,SFO,LAS,2024-07-11 18:43:00,2024-07-11 20:13:00,B23,C43
36890,UA,864,DEN,SFO,2024-07-11 18:55:00,2024-07-11 20:27:00,A33,E50
36891,OO,6220,DFW,SFO,2024-07-11 19:02:00,2024-07-11 20:56:00,E23,C15
36892,UA,1259,IAD,SFO,2024-07-11 22:21:00,2024-07-12 00:59:00,C41,B50
36893,WN,2712,MDW,SFO,2024-07-11 19:29:00,2024-07-11 22:08:00,B15,C29
36894,OO,5418,SFO,ONT,2024-07-11 18:56:00,2024-07-11 20:20:00,E11,E11
36895,UA,1665,CLE,SFO,2024-07-11 18:57:00,2024-07-11 21:07:00,B42,B10
36896,UA,1453,SFO,SEA,2024-07-11 19:26:00,2024-07-11 21:16:00,C21,B46
36897,OO,6252,EUG,SFO,2024-07-11 19:11:00,2024-07-11 20:43:00,D8,E2
36898,WN,4214,SFO,PHX,2024-07-11 19:31:00,2024-07-11 21:15:00,D35,B29
36899,OO,6454,SFO,TUS,2024-07-11 19:28:00,2024-07-11 21:47:00,C35,B1
36900,AS,337,SFO,SEA,2024-07-11 19:35:00,2024-07-11 21:33:00,E3,D29
36901,DL,435,JFK,SFO,2024-07-11 19:38:00,2024-07-11 23:00:00,E48,B27
36902,OO,4988,SFO,ACV,2024-07-11 20:45:00,2024-07-11 21:44:00,D17,E42
36903,WN,3999,SFO,LAX,2024-07-11 21:32:00,2024-07-11 22:44:00,C10,D39
36904,AA,1273,DFW,SFO,2024-07-11 21:57:00,2024-07-11 23:32:00,B35,B15
36905,AA,557,CLT,SFO,2024-07-11 23:12:00,2024-07-12 01:36:00,E13,C1
36906,UA,353,SFO,EWR,2024-07-11 22:10:00,2024-07-12 06:17:00,C45,B36
36907,AA,898,SFO,CLT,2024-07-11 22:20:00,2024-07-12 06:04:00,B29,E25
36908,UA,1143,SFO,PIT,2024-07-11 22:29:00,2024-07-12 06:08:00,D3,A42
36909,UA,583,SFO,LAS,2024-07-11 22:38:00,2024-07-12 00:06:00,C2,C13
36910,OO,6422,SFO,SMX,2024-07-11 22:28:00,2024-07-11 23:42:00,B24,D11
36911,UA,1756,SFO,BOS,2024-07-11 22:40:00,2024-07-12 07:07:00,B30,D12
36912,UA,384,SFO,PHL,2024-07-11 22:49:00,2024-07-12 07:04:00,C38,B48
36913,OO,6220,SFO,RNO,2024-07-11 22:47:00,2024-07-12 00:07:00,E34,B46
36914,OO,5414,SFO,RDM,2024-07-11 22:41:00,2024-07-12 00:24:00,C6,C15
36915,OO,5422,SFO,ONT,2024-07-11 22:54:00,2024-07-12 00:15:00,C34,C7
36916,UA,1575,HNL,SFO,2024-07-11 23:01:00,2024-07-12 06:53:00,B37,D29
36917,AA,1051,SFO,DFW,2024-07-12 00:58:00,2024-07-12 06:13:00,B13,E17
36918,AA,1454,SFO,DFW,2024-07-12 05:12:00,2024-07-12 10:43:00,A13,C4
36919,UA,256,DEN,SFO,2024-07-12 05:28:00,2024-07-12 06:59:00,E19,D12
36920,UA,1697,SFO,DEN,2024-07-12 05:33:00,2024-07-12 08:52:00,D2,E6
36921,OO,5604,ACV,SFO,2024-07-12 05:33:00,2024-07-12 06:33:00,B16,C4
36922,UA,1586,SFO,ORD,2024-07-12 05:47:00,2024-07-12 11:53:00,A48,C46
36923,B6,735,SFO,LGB,2024-07-12 06:01:00,2024-07-12 07:15:00,B10,E49
36924,UA,1671,SFO,SAN,2024-07-12 05:52:00,2024-07-12 07:19:00,B20,B9
36925,OO,5632,SBA,SFO,2024-07-12 05:58:00,2024-07-12 07:02:00,D16,D12
36926,UA,1135,IAD,SFO,2024-07-12 06:50:00,2024-07-12 09:27:00,A46,E43
36927,UA,1960,PDX,SFO,2024-07-12 06:37:00,2024-07-12 08:21:00,D46,B2
36928,OO,6396,BOI,SFO,2024-07-12 06:44:00,2024-07-12 07:34:00,D43,D15
36929,AA,208,SFO,MIA,2024-07-12 06:52:00,2024-07-12 15:33:00,D6,E31
36930,AS,389,SFO,PDX,2024-07-12 07:01:00,2024-07-12 08:39:00,E12,D18
36931,VX,350,SFO,BOS,2024-07-12 06:55:00,2024-07-12 15:14:00,E28,D13
36932,UA,1742,ORD,SFO,2024-07-12 07:28:00,2024-07-12 10:31:00,D17,E7
36933,OO,5579,SFO,SBA,2024-07-12 07:16:00,2024-07-12 08:50:00,B37,B21
36934,AA,167,MIA,SFO,2024-07-12 07:08:00,2024-07-12 09:51:00,C29,B18
36935,UA,249,SFO,IAD,2024-07-12 07:26:00,2024-07-12 15:11:00,A39,B18
36936,VX,11,JFK,SFO,2024-07-12 07:24:00,2024-07-12 10:33:00,B19,D26
36937,VX,922,SFO,LAX,2024-07-12 07:25:00,2024-07-12 08:41:00,A27,C3
36938,UA,267,PHX,SFO,2024-07-12 07:38:00,2024-07-12 09:38:00,B12,E36
36939,OO,5604,SFO,LAS,2024-07-12 07:44:00,2024-07-12 09:11:00,A39,E44
36940,AA,242,SFO,ORD,2024-07-12 08:04:00,2024-07-12 14:12:00,D45,C36
36941,UA,1173,SFO,HNL,2024-07-12 08:02:00,2024-07-12 10:24:00,D20,A12
36942,UA,1922,SFO,EWR,2024-07-12 07:55:00,2024-07-12 16:19:00,B13,A44
36943,UA,329,SFO,DEN,2024-07-12 08:02:00,2024-07-12 11:20:00,A4,C14
36944,UA,1076,ORD,SFO,2024-07-12 08:24:00,2024-07-12 11:07:00,C12,E24
36945,WN,4597,MDW,SFO,2024-07-12 08:20:00,2024-07-12 11:03:00,B29,C31
36946,UA,834,LAS,SFO,2024-07-12 08:15:00,2024-07-12 09:49:00,D15,E21
36947,AA,718,SFO,PHL,2024-07-12 08:22:00,2024-07-12 16:30:00,B8,D13
36948,UA,1570,SFO,BOS,2024-07-12 08:23:00,2024-07-12 16:47:00,D24,E32
36949,AA,164,SFO,JFK,2024-07-12 08:23:00,2024-07-12 16:34:00,B12,A16
36950,OO,4461,SLC,SFO,2024-07-12 08:30:00,2024-07-12 09:29:00,B45,C32
36951,OO,5567,SFO,LAS,2024-07-12 08:45:00,2024-07-12 10:21:00,A9,E27
36952,OO,5456,SFO,ONT,2024-07-12 08:21:00,2024-07-12 09:42:00,A30,A7
36953,UA,479,SFO,LAX,2024-07-12 08:24:00,2024-07-12 09:59:00,A18,C35
36954,UA,1250,SFO,IAH,2024-07-12 08:43:00,2024-07-12 14:40:00,B25,E8
36955,UA,1673,BOS,SFO,2024-07-12 08:54:00,2024-07-12 12:14:00,D19,D43
36956,OO,5613,SFO,BFL,2024-07-12 08:42:00,2024-07-12 09:49:00,D23,C50
36957,OO,5223,SLC,SFO,2024-07-12 08:50:00,2024-07-12 09:48:00,E37,A30
36958,B6,415,JFK,SFO,2024-07-12 09:01:00,2024-07-12 12:23:00,B31,E37
36959,DL,1698,SFO,DTW,2024-07-12 08:57:00,2024-07-12 16:12:00,E16,A25
36960,OO,6382,SFO,BOI,2024-07-12 08:56:00,2024-07-12 11:38:00,E35,D17
36961,AA,169,SFO,LAX,2024-07-12 09:01:00,2024-07-12 10:40:00,C15,C10
36962,WN,4379,SFO,SAN,2024-07-12 09:04:00,2024-07-12 10:34:00,C30,E48
36963,VX,22,SFO,JFK,2024-07-12 09:15:00,2024-07-12 17:33:00,C21,A34
36964,UA,1721,SFO,KOA,2024-07-12 09:07:00,2024-07-12 11:25:00,B49,C33
36965,UA,1273,MCO,SFO,2024-07-12 09:51:00,2024-07-12 12:06:00,C50,A28
36966,WN,4173,LAS,SFO,2024-07-12 09:53:00,2024-07-12 11:19:00,A9,B11
36967,HA,11,SFO,HNL,2024-07-12 09:30:00,2024-07-12 12:06:00,C47,D33
36968,UA,1252,SFO,MCO,2024-07-12 09:36:00,2024-07-12 18:04:00,D4,C14
36969,UA,1954,SFO,ORD,2024-07-12 09:39:00,2024-07-12 16:02:00,C29,D50
36970,UA,268,DEN,SFO,2024-07-12 11:20:00,2024-07-12 12:58:00,E11,A12
36971,OO,6289,SFO,MSO,2024-07-12 10:01:00,2024-07-12 13:01:00,E29,C1
36972,AA,159,SFO,DFW,2024-07-12 10:56:00,2024-07-12 16:27:00,D50,C11
36973,VX,69,IAD,SFO,2024-07-12 10:09:00,2024-07-12 12:57:00,D5,D31
36974,OO,5242,SEA,SFO,2024-07-12 10:25:00,2024-07-12 12:51:00,A12,E45
36975,OO,4995,SLC,SFO,2024-07-12 10:18:00,2024-07-12 11:23:00,E37,B42
36976,VX,23,JFK,SFO,2024-07-12 10:25:00,2024-07-12 13:33:00,C29,D30
36977,UA,1602,SFO,ATL,2024-07-12 10:29:00,2024-07-12 17:51:00,B12,C4
36978,UA,1558,IAD,SFO,2024-07-12 13:33:00,2024-07-12 16:06:00,C43,A6
36979,OO,6404,EUG,SFO,2024-07-12 10:23:00,2024-07-12 11:51:00,A35,B1
36980,AA,403,SFO,PHL,2024-07-12 10:54:00,2024-07-12 19:07:00,C34,A8
36981,UA,1742,SFO,EWR,2024-07-12 10:44:00,2024-07-12 19:21:00,B33,E35
36982,OO,6369,SFO,ACV,2024-07-12 11:02:00,2024-07-12 12:24:00,D31,E7
36983,UA,1688,ORD,SFO,2024-07-12 10:51:00,2024-07-12 13:24:00,E4,A34
36984,UA,318,LAX,SFO,2024-07-12 10:59:00,2024-07-12 12:15:00,A2,A49
36985,DL,2375,SLC,SFO,2024-07-12 11:03:00,2024-07-12 12:05:00,A22,C18
36986,AA,1145,SFO,ORD,2024-07-12 11:05:00,2024-07-12 17:20:00,C13,C22
36987,UA,392,SFO,LAS,2024-07-12 11:06:00,2024-07-12 12:41:00,B26,B48
36988,DL,745,SFO,DTW,2024-07-12 11:34:00,2024-07-12 18:49:00,A34,C24
36989,UA,2000,SFO,PHX,2024-07-12 11:29:00,2024-07-12 13:30:00,B23,D12
36990,AS,306,SEA,SFO,2024-07-12 12:05:00,2024-07-12 14:21:00,D37,B11
36991,DL,430,JFK,SFO,2024-07-12 11:46:00,2024-07-12 15:01:00,E2,C30
36992,AA,473,SFO,PHX,2024-07-12 11:48:00,2024-07-12 13:41:00,C17,E4
36993,UA,1668,SFO,ORD,2024-07-12 11:55:00,2024-07-12 17:49:00,B10,D27
36994,WN,162,SNA,SFO,2024-07-12 12:01:00,2024-07-12 13:17:00,B24,E34
36995,WN,4277,SFO,LAS,2024-07-12 12:10:00,2024-07-12 13:30:00,A28,E4
36996,UA,312,ORD,SFO,2024-07-12 12:35:00,2024-07-12 15:06:00,C10,A18
36997,VX,1178,SAN,SFO,2024-07-12 12:18:00,2024-07-12 13:42:00,A11,C20
36998,OO,6421,SFO,BUR,2024-07-12 12:57:00,2024-07-12 14:16:00,C4,E30
36999,OO,6197,SFO,SAN,2024-07-12 12:55:00,2024-07-12 14:21:00,A12,B30
37000,WN,3845,SFO,SAN,2024-07-12 12:34:00,2024-07-12 13:54:00,D27,C46
37001,OO,6238,ACV,SFO,2024-07-12 12:51:00,2024-07-12 13:56:00,E2,E28
37002,OO,6406,EUG,SFO,2024-07-12 12:41:00,2024-07-12 14:14:00,A9,E13
37003,AS,381,SFO,PDX,2024-07-12 15:12:00,2024-07-12 16:48:00,E7,E46
37004,VX,251,LAS,SFO,2024-07-12 12:56:00,2024-07-12 14:19:00,B28,A2
37005,UA,1273,SFO,OGG,2024-07-12 12:56:00,2024-07-12 15:28:00,D15,E12
37006,UA,816,SEA,SFO,2024-07-12 12:52:00,2024-07-12 15:08:00,D40,C4
37007,UA,500,SFO,ORD,2024-07-12 13:10:00,2024-07-12 18:45:00,A16,E46
37008,DL,2520,SFO,DTW,2024-07-12 12:59:00,2024-07-12 20:23:00,B15,D11
37009,UA,1796,SFO,IAD,2024-07-12 13:07:00,2024-07-12 20:55:00,B24,D15
37010,WN,1978,LAS,SFO,2024-07-12 13:33:00,2024-07-12 15:13:00,A15,A41
37011,B6,416,SFO,JFK,2024-07-12 13:32:00,2024-07-12 21:51:00,C29,C43
37012,UA,317,SNA,SFO,2024-07-12 13:42:00,2024-07-12 15:04:00,A37,D29
37013,AA,241,ORD,SFO,2024-07-12 13:58:00,2024-07-12 16:43:00,A4,E41
37014,OO,5470,ONT,SFO,2024-07-12 13:59:00,2024-07-12 15:19:00,B9,D29
37015,UA,257,JFK,SFO,2024-07-12 14:17:00,2024-07-12 17:27:00,D7,D22
37016,VX,929,LAX,SFO,2024-07-12 13:59:00,2024-07-12 15:26:00,A4,E38
37017,WN,559,SFO,SNA,2024-07-12 14:19:00,2024-07-12 15:34:00,D26,D14
37018,OO,5266,RNO,SFO,2024-07-12 13:48:00,2024-07-12 15:01:00,C7,E42
37019,AA,1130,MIA,SFO,2024-07-12 14:02:00,2024-07-12 17:07:00,D23,D9
37020,WN,518,SFO,LAX,2024-07-12 14:45:00,2024-07-12 16:28:00,C10,D50
37021,OO,6360,SMX,SFO,2024-07-12 13:51:00,2024-07-12 14:45:00,B1,A2
37022,VX,744,SFO,SEA,2024-07-12 14:18:00,2024-07-12 16:23:00,A34,C4
37023,VX,959,SAN,SFO,2024-07-12 14:22:00,2024-07-12 15:43:00,C20,A39
37024,OO,5427,SFO,RDD,2024-07-12 14:40:00,2024-07-12 15:35:00,B16,E42
37025,UA,1109,SFO,DEN,2024-07-12 14:32:00,2024-07-12 17:44:00,E8,A42
37026,OO,5448,RDM,SFO,2024-07-12 14:29:00,2024-07-12 16:07:00,D45,C22
37027,DL,2768,LAX,SFO,2024-07-12 15:01:00,2024-07-12 16:15:00,A24,A9
37028,DL,1151,SFO,HNL,2024-07-12 15:44:00,2024-07-12 17:57:00,C44,B46
